platform,signal,probe,status,finding,gap,risk,doc_quality,evidence
AWS,cross_cutting:serverless_edge_middleware,"Cognito identity-pool unauthenticated (guest) roles: default state, the 'scope-down' session policy that supposedly protects anonymous callers, and whether that protection is bypassed by the basic/classic flow",partial,"Guest access is OFF by default and AWS explicitly recommends leaving it deactivated: 'Anyone who knows your identity pool ID can request unauthenticated credentials. Your identity pool ID isn't confidential... When you activate guest access, the AWS permissions that you grant to unauthenticated sessions are available to everyone.' When guest access IS enabled, AWS markets a protective 'scope-down policy' for unauthenticated identities. Two important footguns hide here. (1) The protection only applies to the ENHANCED flow (GetCredentialsForIdentity). In the BASIC/classic flow the app composes its own AssumeRoleWithWebIdentity call and 'these restrictions' are not auto-applied; AWS only documents them as a 'best security practice.' (2) The scope-down ceiling itself is broad, not tight: the AWS-managed session policy AmazonCognitoUnAuthedIdentitiesSessionPolicy plus the inline session policy permit anonymous guests up to s3:*, dynamodb:*, lambda:*, sqs:*, execute-api:*, kms:Encrypt/Decrypt/GenerateDataKey*, and notably sagemaker:InvokeEndpoint on Resource '*' (the effective grant is the INTERSECTION with the role's own policy, so the ceiling only bites if the role policy is over-broad). IAM does enforce one real guardrail: identity-pool roles cannot be saved without a cognito-identity.amazonaws.com:aud trust condition, and AWS STS fails cross-account basic-flow AssumeRole if the aud condition is absent. But the amr=='unauthenticated' restriction that actually separates guests from authenticated users is NOT required by IAM and must be added by the operator.","The 'scope-down policy' is a familiar-sounding safety term that implies a tight cage but is actually a wide allowlist of ~30 service families (including S3, DynamoDB, Lambda, KMS, and SageMaker InvokeEndpoint) that only constrains via intersection with the role policy. A team that attaches an over-permissioned role to the unauthenticated identity (e.g., s3:GetObject on a proprietary bucket, or lambda:InvokeFunction on an internal backend) hands those exact permissions to any anonymous internet caller who knows the non-secret pool ID. The protection is also entirely absent in the basic flow, which teams are explicitly told to switch to whenever they need a service outside the allowlist. The required-by-IAM trust condition only pins the pool (aud), not the authentication state (amr) - so the one guardrail IAM enforces does not stop a guest from assuming an authenticated-intended role if amr isn't also conditioned.","For a multi-team org holding proprietary IP, a single misconfigured identity pool is a direct, unauthenticated public-internet path to AWS credentials: read source/model-weight S3 objects, invoke an internal Lambda, query a DynamoDB table, or call a SageMaker inference endpoint - all without any login. Because pool IDs are non-secret and embedded in client apps, discovery is trivial; the only thing standing between the internet and the backend is whether each team wrote a correctly least-privilege guest role and remembered the amr condition.",Documented but Misleading,"https://docs.aws.amazon.com/cognito/latest/developerguide/iam-roles.html (sections 'Services that unauthenticated users can access', 'The AWS managed session policy for guests' listing AmazonCognitoUnAuthedIdentitiesSessionPolicy with sagemaker:InvokeEndpoint/kms:*, and 'Note: In the basic (classic) flow, you make your own AssumeRoleWithWebIdentity API request, and can apply these restrictions to the request'); https://docs.aws.amazon.com/cognito/latest/developerguide/identity-pools-security-best-practices.html ('leave guest access deactivated'; 'available to everyone')"
AWS,cross_cutting:serverless_edge_middleware,"Cognito user-pool threat protection (formerly Advanced Security Features): compromised-credential detection and adaptive risk-based MFA - default-on vs opt-in, paid-tier gating, and enforcement mode",partial,"Threat protection (compromised-credentials detection, adaptive risk-based MFA/blocking, IP allow/deny lists, and per-session risk logging) exists and is genuinely capable. But it is triple-gated rather than default-on. (1) It is only available in the paid 'Plus' feature plan; AWS states plainly 'Threat protection is available in the Plus feature plan.' A user pool on Lite or Essentials has no access to it. (2) Even after activation it starts in 'audit-only' mode - it monitors and emits CloudWatch metrics but applies no mitigations; AWS recommends running audit-only for 'two weeks or more' before enabling 'full-function' mode (AdvancedSecurityMode=ENFORCED). (3) Coverage has real blind spots independent of configuration: compromised-credentials checking requires plaintext-password flows (USER_PASSWORD_AUTH/ADMIN_USER_PASSWORD_AUTH) and explicitly does NOT work for USER_SRP_AUTH, custom auth, federated sign-in, or machine-to-machine (client-credentials) clients. Adaptive auth also does not apply rate limits, so volumetric/credential-stuffing-by-volume defense requires separately attaching an AWS WAF web ACL.","The capability is strong but off by default along three axes (paid tier not selected, audit-only on activation, and unsupported for SRP/federated/M2M). The 2025 repackaging of 'advanced security features' into the 'Plus' tier is a familiar-vocabulary trap: an org may assume a standard user pool resists credential stuffing and account takeover when, unless someone explicitly upgraded the tier AND moved past audit-only AND uses a password flow that supports it, no mitigation is actually being enforced. The SRP exclusion is especially easy to miss because SRP is the recommended/default secure sign-in flow - using the more secure transport silently disables compromised-credential detection.","For a multi-team org, user pools fronting access to proprietary backends can sit in a state where they detect nothing and block nothing - either because the team never selected the paid Plus plan, never advanced past audit-only, or uses SRP/federated/M2M auth that threat protection cannot inspect. Account takeover via leaked/reused credentials then proceeds undetected, and volumetric credential stuffing requires a separately-provisioned WAF that is not part of the user pool by default.",Documented,"https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-user-pool-settings-threat-protection.html ('Threat protection is available in the Plus feature plan'; 'Threat protection starts out in an audit-only mode... As a best practice, run in audit-only mode for two weeks or more before you enable full-function mode'; 'You can't use threat protection with federated sign-in'; 'Threat protection doesn't affect M2M requests'; 'Threat protection doesn't apply rate limits'); https://docs.aws.amazon.com/cognito/latest/developerguide/feature-plans-features-plus.html (threat protection lives only in the Plus plan)"
AWS,cross_cutting:source_control,AWS CodeCommit (first-party Git source control) availability for new customers,present,"AWS CodeCommit RETURNED to full general availability on November 24, 2025: new customer sign-ups are open again via the Console, CLI, and APIs, and AWS reversed its 2024 no-new-features stance — it is investing in the service again, with Git LFS support announced for Q1 2026 and regional expansion (eu-south-2, ca-west-1) starting Q3 2026. The earlier closure was real (onboarding ceased ~July 25, 2024; existing customers retained) but is no longer the current state. A multi-team org standing up fresh accounts under its Organization CAN once again use a first-party, IAM-native Git host: CodeCommit repositories can be created directly in any account, with access governed entirely by IAM and encryption via KMS — no external credential and no widening of the trust boundary beyond AWS IAM.","CodeCommit is once again a viable IAM-native, in-account Git host, removing the prior forced dependency on an external SCM for new accounts. Residual considerations: (1) the 2024–2025 closure means many orgs already standardized on GitHub/GitLab via CodeConnections and may not migrate back; (2) CodeCommit's collaboration feature set still trails GitHub/GitLab (Git LFS only arriving Q1 2026, no rich PR-automation/marketplace ecosystem), so it suits IAM-centric internal repositories better than a full developer-collaboration platform.","Low/structural: keeping proprietary source in an IAM-native host keeps the supply-chain trust boundary inside AWS IAM. The main risk is organizational — betting on a service that AWS shuttered to new customers for ~16 months — and feature-parity gaps that may push teams to external SCM anyway, re-expanding the trust boundary.",Documented,"https://aws.amazon.com/blogs/devops/aws-codecommit-returns-to-general-availability/ (returned to GA Nov 24, 2025); prior closure: CodeCommit User Guide closure banner (~July 25, 2024)"
AWS,cross_cutting:source_control,"CodeConnections (formerly CodeStar Connections) GitHub App vs PAT, and repo-level scoping",present,"CodePipeline/CodeBuild integrate with GitHub/GitLab/Bitbucket via AWS CodeConnections using the 'AWS Connector for GitHub' GitHub App rather than a broad personal access token (PAT). This is the strong pattern: GitHub App installations are repo-selectable. The CodePipeline console explicitly states 'you can select specific repositories under Repository Access. Any repositories that are not selected will not be accessible or visible by CodePipeline.' Security Hub control CodeBuild.1 actively flags source repository URLs that embed a PAT or username/password as Critical, steering users off PATs and onto the connection model.","Repo selection is enforced on the GitHub side (the App installation), not via an AWS-side IAM construct, so the scoping decision lives in the GitHub org and is invisible to AWS IAM policy. The connection itself is created only by the GitHub org owner / repo owner, concentrating the authorization decision in one GitHub admin.","For a multi-team org, repo scoping is correct and credit-worthy, but the control point is the GitHub App installation config, not an AWS guardrail — a misconfigured 'All repositories' install silently grants every AWS account sharing that App access to all source, including proprietary model weights repos.",Documented,https://docs.aws.amazon.com/codepipeline/latest/userguide/connections-github.html (Repository Access note); https://docs.aws.amazon.com/securityhub/latest/userguide/codebuild-controls.html (CodeBuild.1)
AWS,cross_cutting:source_control,CodeConnections GitHub App permission breadth and the single-install-per-org constraint (read/write to supply chain),partial,"Although the App is repo-selectable, on the repos it covers the AWS Connector for GitHub requests broad read AND write permissions: read/write to code, commit statuses, pull requests, repository administration, and repository/organization webhooks — not read-only. GitHub permits only ONE installation of a given App per GitHub organization, so every CodeConnection from every AWS account in the Organization that targets that org shares one identical App installation and its permission set; there is no AWS-side facility to scope a specific connection down to a subset of the App's granted repos or to read-only. A connection can be shared across AWS accounts, widening blast radius further.","The integration is not least-privilege: it has write access to the source supply chain (code, branch protection via admin, CI workflows, webhooks) when most pipelines only need read/clone. There is no read-only connection mode and no AWS IAM-level scope-down of which repos a given connection token can reach — 'you don't get any further controls to scope down its access within that particular AWS account.' One shared App across accounts means compromise of any one AWS account that can call the connection can read or tamper with all covered repos.","Compromise of a single AWS account/principal able to use a connection (e.g. via codeconnections:UseConnection / GetConnectionToken) yields write access to proprietary source: inject code, remove branch protection, register rogue self-hosted runners. For a multi-team IP-holding org this is a supply-chain-wide blast radius from one account compromise.",Documented but Misleading,https://docs.aws.amazon.com/codebuild/latest/userguide/connections-github-app.html (App requires webhook + repo permission scopes); analysis of App scopes at https://thomaspreece.com/2025/12/04/part-1-overview-of-aws-codeconnections-escalating-privileges-via-aws-codeconnections/ ; cross-account sharing at https://docs.aws.amazon.com/dtconsole/latest/userguide/connections-share.html
AWS,cross_cutting:source_control,Auditing source/supply-chain access via the connection (CloudTrail coverage of token vend vs git fetch),partial,"CodeConnections is integrated with CloudTrail and logs management-plane API calls — CreateConnection, GetConnection, DeleteConnection, CreateHost, UseConnection, etc. Every example in the CloudTrail logging doc is eventCategory 'Management' (managementEvent: true). CloudTrail records who created/used a connection, source IP, and time. However, the doc surfaces no data-event for the credential-vend (GetConnectionToken) nor any record of which repository content was actually cloned/fetched once a token is issued — those git operations happen against GitHub, not against an AWS API, so AWS CloudTrail cannot see the actual read/write of repo content. The org must rely on the GitHub side (audit log / git events) for that half.","There is a split-brain audit story: AWS CloudTrail proves a token was vended/connection used, but the actual repository access (which files, which commits, push vs pull) is only visible in the GitHub audit log. There is no single pane correlating 'AWS principal X used connection Y to clone repo Z' end to end, and GetConnectionToken is not exposed as a configurable CloudTrail data event for fine-grained alerting.",Detecting and forensically reconstructing exfiltration of proprietary source via a connection requires joining AWS CloudTrail with GitHub audit logs; gaps or retention mismatch between the two break the investigation. The most security-relevant call (token vend that unlocks repo access) is not a first-class data event.,Documented,https://docs.aws.amazon.com/dtconsole/latest/userguide/logging-using-cloudtrail-connections.html (all listed events are eventCategory: Management; no GetConnectionToken data-event example)
AWS,cross_cutting:source_control,Keyless BYO CI/CD: GitHub Actions OIDC -> sts:AssumeRoleWithWebIdentity (recommended strong pattern),present,"AWS documents and recommends the keyless pattern: register token.actions.githubusercontent.com as an IAM OIDC identity provider, create an IAM role whose trust policy allows sts:AssumeRoleWithWebIdentity, and use aws-actions/configure-aws-credentials to exchange a per-run GitHub OIDC JWT for short-lived STS credentials. The AWS Security blog explicitly frames this as removing the need for long-lived IAM user access keys, aligning with the Well-Architected Security Pillar's 'temporary and limited-privilege credentials.' This lets a team run its own CI on GitHub and push artifacts to AWS WITHOUT granting AWS any access to source — source never enters AWS.","The strong pattern exists and is documented; the gap is ergonomic/footgun, addressed in the next probe (trust-policy condition scoping).","Low when implemented correctly — this is the recommended path for a multi-team org that wants to keep proprietary source on GitHub and only hand AWS keyless, short-lived, role-scoped access. Credit-worthy.",Documented,https://aws.amazon.com/blogs/security/use-iam-roles-to-connect-github-actions-to-actions-in-aws/ ; GitHub side: https://docs.github.com/en/actions/deployment/security-hardening-your-deployments/configuring-openid-connect-in-amazon-web-services
AWS,cross_cutting:source_control,OIDC trust-policy scoping footgun: missing/wildcard sub-claim condition (confused deputy),partial,"The keyless OIDC pattern is only safe if the IAM role trust policy constrains the token.actions.githubusercontent.com:sub (and :aud) claim to a specific repo/branch, e.g. 'repo:org/repo:ref:refs/heads/main'. A trust policy that omits the sub condition lets ANY GitHub repository on the public Actions OIDC issuer assume the role (a documented 2023-era confused-deputy class of finding); a StringLike wildcard like 'repo:org/*' grants every repo in the org — including throwaway/PoC repos any developer can create. AWS's own Security blog shows only a correctly-scoped single example and does NOT warn against the wildcard/omitted-sub failure mode; the caution lives in third-party security writeups and GitHub's docs, not prominently in AWS's. GitHub later added immutable claims like repository_id to harden against rename-based bypass.","AWS makes the correct configuration possible but not ergonomically fail-safe: the IAM trust policy will happily accept an OIDC provider with no sub condition (role assumable by any repo) or a broad org wildcard, with no AWS-side warning, linter, or default guardrail. The aud claim alone (sts.amazonaws.com) is not repo-binding. The safe pattern depends entirely on the author hand-writing a tight StringEquals/StringLike on sub.","A single mis-scoped role in any team account becomes an org-wide entry point: an external or low-trust repo can assume a role that may reach proprietary S3 buckets (model weights, source artifacts) or ECR. The footgun is easy to hit and AWS's primary doc does not flag it.",Documented but Misleading,https://aws.amazon.com/blogs/security/use-iam-roles-to-connect-github-actions-to-actions-in-aws/ (shows scoped sub example but no explicit wildcard warning); failure mode documented at https://www.wiz.io/blog/avoiding-mistakes-with-aws-oidc-integration-conditions and https://medium.com/tinder/identifying-vulnerabilities-in-github-actions-aws-oidc-configurations-8067c400d5b8
AWS,cross_cutting:source_control,"CodeBuild build execution isolation: ephemeral environments, VPC option, privileged/Docker exposure",present,"CodeBuild on-demand fleets provision compute per build and DESTROY the machine when the build finishes (ephemeral, no reuse across builds by default), which limits cross-build contamination. Builds can be attached to a customer VPC for private access to RDS/ElastiCache/VPC endpoints. Docker-in-Docker requires explicitly opting into 'privileged mode'; privileged mode is OFF by default ('By default, Docker containers do not allow access to any devices'). When enabled, privileged mode is effectively root-on-the-build-host, but AWS isolates the underlying VM so there is no documented horizontal path to other tenants' resources. Reserved-capacity fleets (opt-in) deliberately persist hosts to cut latency, which trades isolation for speed.","Default ephemerality and default-off privileged mode are good. The footgun is reserved-capacity fleets, where hosts persist and a malicious or leaky build can affect a later build on the same warm host — a trade-off the user opts into for performance, and the isolation guarantees of reserved fleets are less emphasized than the latency benefit.","For most pipelines, default isolation is sound. Risk concentrates where teams enable privileged mode (needed to build Docker images) and/or reserved fleets to speed up GPU/large builds — a compromised build then runs as root on a host that may serve subsequent builds, a plausible scenario for an AI/IP shop building many container images.",Documented,"https://docs.aws.amazon.com/codebuild/latest/userguide/fleets.html (on-demand fleets destroyed after build; VPC connectivity); https://docs.aws.amazon.com/securityhub/latest/userguide/codebuild-controls.html (CodeBuild.5: privilegedMode default false, privileged grants access to all devices)"
AWS,cross_cutting:source_control,"Build-secret exposure in CodeBuild (env vars, build logs, source URL credential leakage)",partial,"CodeBuild supports pulling secrets from SSM Parameter Store / Secrets Manager via the buildspec rather than inlining them, and Security Hub ships Critical-severity controls that detect the two classic leaks: CodeBuild.2 fails if a project defines plaintext AWS_ACCESS_KEY_ID/AWS_SECRET_ACCESS_KEY env vars, and CodeBuild.1 fails if a (Bitbucket) source repo URL embeds a PAT or username/password. CodeBuild.4 requires at least one log destination (CloudWatch/S3) and CodeBuild.3 wants those S3 logs encrypted. The detective controls exist but are opt-in (Security Hub must be enabled and the standard turned on); plaintext env vars and secrets echoed into build logs are not blocked by default.","The guardrails are detective and opt-in, not preventive and default-on. CodeBuild does not by default redact secrets from build logs, does not block plaintext credential env vars at create time, and the CodeBuild.5 privileged-mode control was RETIRED by Security Hub in April 2024 — so there is no longer a managed control flagging privileged-mode projects. A buildspec that echoes a secret to stdout or a Dockerfile that bakes a secret into an exfiltratable image layer is not caught without extra tooling.","Proprietary build secrets (registry creds, signing keys, model-repo tokens) can leak into CloudWatch/S3 build logs or into ECR image layers and go undetected unless Security Hub is enabled and the org adds its own log-scrubbing and image scanning. The retirement of the privileged-mode control removes a previously-managed signal.",Documented but Misleading,https://docs.aws.amazon.com/securityhub/latest/userguide/codebuild-controls.html (CodeBuild.1 Critical PAT-in-URL; CodeBuild.2 Critical plaintext AWS creds; CodeBuild.3 S3 log encryption; CodeBuild.4 logging enabled)
AWS,cross_cutting:source_control,BYO prebuilt images to ECR without giving AWS source access (decoupled supply chain),present,"Teams can fully decouple AWS from their source by building images in their own CI (e.g. GitHub Actions) and pushing prebuilt images to Amazon ECR using the keyless OIDC role pattern (ecr:GetAuthorizationToken + push perms scoped to a repo), so AWS never sees source. ECR supports image scanning and immutable tags. Combined with the OIDC pattern, this is a documented, IAM-scopable way to feed AWS deployment from external CI without a CodeConnection or any AWS-side repo grant.","This is the lowest-source-exposure path and is well supported; its safety inherits the OIDC trust-policy scoping footgun (a too-broad sub claim on the ECR-push role lets the wrong repo push images). ECR enhanced scanning and tag immutability are themselves opt-in, not default.",Low source-exposure but the integrity of the artifact path depends on a tight push-role trust policy and on enabling ECR immutability/scanning; a loose OIDC condition could let an untrusted repo push a poisoned image into the deployment supply chain for proprietary workloads.,Documented,https://aws.amazon.com/blogs/security/use-iam-roles-to-connect-github-actions-to-actions-in-aws/ (OIDC role -> AWS services incl. ECR push); ECR auth: https://docs.aws.amazon.com/AmazonECR/latest/userguide/registry_auth.html
AWS,cross_cutting:source_control,"End-to-end build provenance and downstream signature verification enforcement across CodeBuild/CodePipeline (Signer signing, ECR/EKS verify, source-commit integrity)",partial,"AWS has all the pieces but none is a default-on, CodeBuild-native provenance gate. Signing is do-it-yourself: the buildspec reference (version 0.2) has NO native 'provenance', 'attestation', 'in-toto' or SLSA primitive — you install the Notation CLI in pre_build and run `notation sign` against an AWS Signer profile yourself (per AWS Security blog 'Best Practices to help secure your container image build pipeline by using AWS Signer'). The SLSA-v1.1-compatible provenance that third parties attribute to CodeBuild is produced by tooling run INSIDE the build, not by a verified CodeBuild attestation the platform stamps and that downstream actions trust. Well-Architected DevOps Guidance [DL.CS.2] 'Sign code artifacts after each build' is explicitly category RECOMMENDED (advisory), not enforced. Downstream verification IS available and reasonably strong when configured: Amazon ECR managed signing + AWS Signer, and EKS native signature verification / Ratify-style admission controllers and ECR repo policies can BLOCK_ON_FAILURE — but every layer is opt-in (ECR managed signing and EKS verification are configured per-registry/per-cluster, default audit-or-off). Source-side integrity is the weakest link: the CodeStarSourceConnection (CodeConnections) source action surfaces a CommitId/CommitMessage output variable but performs NO commit-signature or provenance verification — it trusts whatever commit the connection reports on the configured branch, DetectChanges defaults to true, and OutputArtifactFormat defaults to CODE_ZIP (a shallow copy); full git metadata is only available via the opt-in CODEBUILD_CLONE_REF format used by a downstream CodeBuild action. So 'who/what produced this artifact' is not cryptographically bound from commit -> build -> deploy unless the team assembles Signer signing, ECR/EKS verification, and their own commit-signing discipline themselves.","There is no single AWS-native control that asserts and enforces 'this artifact was produced by build X from commit Y reviewed via PR Z' and refuses to deploy otherwise. SLSA-style verified provenance is bring-your-own (run Notation/in-toto tooling in the buildspec); the platform does not stamp a trusted attestation that CodePipeline deploy actions automatically verify. Signing, ECR managed signing, EKS/Ratify admission, and commit-signature checks are independently opt-in, default off-or-audit, and must be stitched together by each team. The source action's lack of commit-signature verification means a pipeline will happily build and ship an unsigned/force-pushed commit.","For a multi-team org guarding proprietary IP (source, model weights, internal docs), the chain from source to running container can ship a tampered artifact with no platform-enforced provenance: an attacker who can push to a watched branch (or who controls a build that mutates artifacts) produces a deploy that nothing automatically rejects, because verification is off-by-default at the source action, at ECR, and at the EKS/ECS admission layer unless every team turned each one on. The capability exists, but the secure outcome depends entirely on each team's assembly and is not the default.",Documented but Misleading,"https://aws.amazon.com/blogs/security/best-practices-to-help-secure-your-container-image-build-pipeline-by-using-aws-signer/ ; buildspec has no native provenance/attestation field: https://docs.aws.amazon.com/codebuild/latest/userguide/build-spec-ref.html ; advisory-only signing guidance: https://docs.aws.amazon.com/wellarchitected/latest/devops-guidance/dl.cs.2-sign-code-artifacts-after-each-build.html ; source action does no commit verification, CODE_ZIP default: https://docs.aws.amazon.com/codepipeline/latest/userguide/action-reference-CodestarConnectionSource.html ; ECR/EKS verification enforcement (opt-in, BLOCK vs LOG): https://docs.aws.amazon.com/AmazonECR/latest/userguide/image-signing-verification.html and https://aws.amazon.com/blogs/containers/announcing-container-image-signing-with-aws-signer-and-amazon-eks/"
AWS,cross_cutting:source_control,"Blast radius of the CodeBuild execution role and the CodeConnections token: can a poisoned build assume deploy roles, read cross-team secrets, or push to source?",partial,"The default CodeBuild service role policy AWS generates ships with `Resource: ""*""` on logs:*, s3:GetObject/PutObject/GetObjectVersion, the ECR pull actions, and s3:GetBucketAcl/GetBucketLocation — AWS itself flags this with the note 'This policy contains statements that allow access to a potentially large number of AWS resources... change the value of the Resource array.' Crucially, sts:AssumeRole (to reach deploy roles), secretsmanager:GetSecretValue, and ssm:GetParameters are NOT in the default — they are added per-use-case by the operator, so a build can assume a broad deploy role or read another team's secrets only if someone wrote that grant, but nothing structurally confines a team's build role to that team's resources by default. The confused-deputy guidance (aws:SourceAccount / aws:SourceArn condition keys on the trust policy) is opt-in and shown only as a 'recommended' variant. The sharper, less-documented footgun is CodeConnections: the connection App holds read/WRITE/ADMIN on all repos in the org, and a CodeBuild job can call the (undocumented) GetBuildInfo path / codeconnections:GetConnectionToken to extract the raw GitHub `ghs_` / Bitbucket token, which inherits the App's admin scope — letting a poisoned build disable branch protection, remove required PR reviews, add repo admins, or push to OTHER teams' repos, operating directly against GitHub/Bitbucket APIs outside AWS CloudTrail. GetConnectionToken has no condition keys to scope it, so the only complete mitigation is an org SCP denying codeconnections:GetConnectionToken / codestar-connections:GetConnectionToken.","No default tenancy boundary on a build role tied to a team/account, and no condition-key surface on codeconnections:GetConnectionToken to restrict which build/project can mint a source-provider token. The connection token bypasses AWS-side IAM/logging entirely (acts as the GitHub App), so AWS CloudTrail does not see what the token does on GitHub — and legitimate builds make many token calls, masking exfiltration. Least privilege CAN be written for the build role, but the CodeConnections admin-scoped token cannot be scoped down within AWS short of an org-level SCP block.","A single compromised build in one team's account becomes a cross-team software-supply-chain pivot: extract the connection token -> disable branch protection / required reviews on another team's repo -> push poisoned IaC or workflow code -> that code is then built and deployed (with no platform provenance gate, per the first finding) into production handling proprietary IP and model weights. Because the token operates outside AWS, the lateral movement is invisible to CloudTrail-based detection. Containment depends on org guardrails (SCP) and hand-written role scoping, not on safe defaults.",Discoverable,Default service role is wildcard-scoped and warned-but-permissive: https://docs.aws.amazon.com/codebuild/latest/userguide/setting-up-service-role.html ; CodePipeline service role least-privilege/scope-down guidance: https://docs.aws.amazon.com/codepipeline/latest/userguide/how-to-custom-role.html ; CodeConnections token extraction / admin scope / SCP-only mitigation: https://thomaspreece.com/2026/03/23/part-2-aws-codebuild-escalating-privileges-via-aws-codeconnections/ and connection App scope: https://docs.aws.amazon.com/codepipeline/latest/userguide/connections-github.html
AWS,cross_cutting:organizational_substrate,Account hierarchy and isolation unit (Organization -> OU -> Account); no in-account project/folder layer,present,"AWS Organizations provides a 3-level structural hierarchy: one Organization root -> OUs (max 2000 OUs, nestable up to 5 levels deep under a root) -> Accounts. The account is the hard isolation boundary: IAM, resource quotas, billing, and blast radius are all scoped to an account. There is no sub-account 'project' or 'folder' construct like GCP projects/folders. Default cap is 10 accounts per org, adjustable via Service Quotas up to 50,000. Created accounts must exist 4 days before removal; only 5 accounts can be created concurrently. OUs are policy-attachment targets, not isolation boundaries (an OU does not isolate IAM or network).","For a multi-team org holding proprietary IP, isolation forces an account-per-team-per-environment sprawl: there is no lighter-weight intra-account partition, so 'many teams' becomes 'many hundreds of accounts' to get clean blast-radius/IAM separation. The 5-concurrent-account-creation and 4-day-minimum-age limits slow programmatic vending. OUs look like a folder layer but isolate nothing on their own.","Account proliferation increases the surface area for misconfiguration drift (each account is a fresh place to forget GuardDuty, S3 Block Public Access, or logging). Teams under-provision accounts to avoid sprawl and end up co-locating sensitive IP (source, weights) with general workloads in one account, weakening the only real isolation boundary.",Documented,"https://docs.aws.amazon.com/organizations/latest/userguide/orgs_reference_limits.html (Maximum number of accounts: 10, adjustable to 50,000; Number of OUs in an organization: 2000; 'OU maximum nesting in a root: Five levels of OUs deep under a root.')"
AWS,cross_cutting:organizational_substrate,"Service Control Policies (SCPs): default FullAWSAccess, exemptions, and the resource-based-policy/external-principal blind spot",partial,"SCPs are deny/allow guardrails on the maximum permissions of IAM principals in MEMBER accounts. They are deny-list by default: every root/OU/account gets a default FullAWSAccess SCP; you must keep it and layer Deny statements (removing it blocks all actions). Documented hard exemptions: (1) SCPs do NOT affect users/roles in the MANAGEMENT account, (2) SCPs do NOT affect service-linked roles, (3) several root-user tasks (Enterprise Support signup, CloudFront trusted signer, Lightsail/EC2 reverse DNS). Critically, SCPs only constrain principals belonging to the org's accounts; they 'don't affect resource-based policies directly' and 'don't affect users or roles from accounts outside the organization' -- e.g., an S3 bucket policy granting access to an external account is not constrained by the bucket-owner's SCP.","Two well-architected gaps: (1) the management account is exempt -- privileged operators and any roles there bypass org guardrails, so least-privilege cannot be written for the most powerful account via SCP. (2) SCPs historically could not stop a resource (S3 bucket, KMS key) from being shared OUT to an external/untrusted principal -- the classic data-exfiltration perimeter hole. This is precisely the gap RCPs were created to fill.","For an org guarding proprietary source code and model weights in S3/KMS, an SCP alone cannot enforce a data perimeter against external sharing; a single overly-broad bucket or key policy in a member account can expose IP to an outside account regardless of SCPs. Management-account exemption means a compromised or careless management-account role is unbounded.",Documented,https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_scps.html ('SCPs don't affect users or roles in the management account'; 'SCPs do not affect any service-linked role'; 'SCPs don't affect resource-based policies directly. They also don't affect users or roles from accounts outside the organization.')
AWS,cross_cutting:organizational_substrate,Resource Control Policies (RCPs) -- launched Nov 2024 to close the external-principal/resource-policy gap,present,"RCPs (GA Nov 13, 2024) are a new org policy type that caps the maximum permissions ON RESOURCES regardless of which principal (including external/cross-org principals and root) calls them -- the complement to SCPs. RCPFullAWSAccess is auto-attached to root/every OU/every account and cannot be detached (counts toward the 5-RCP-per-entity quota); no restrictions exist by default, so RCPs are opt-in to author. They enforce even when a resource-based policy grants external access. BUT scope is limited: at the time of writing RCPs apply to a subset of ~24 services -- notably S3, STS, KMS, SQS, Secrets Manager, plus DynamoDB, ECR, CloudWatch Logs, Cognito, etc. RCPs do NOT affect the management account, do NOT affect service-linked roles, and do NOT apply to AWS-managed KMS keys.","RCPs are the right primitive for a data perimeter, but (a) coverage is a curated allow-list of services, not universal -- EBS, EFS, RDS, SageMaker, Bedrock, ECS/EKS resources are NOT in scope, so IP stored or processed there gets no RCP perimeter; (b) the management account remains exempt; (c) like SCPs they are opt-in and require careful authoring (AWS explicitly warns not to attach to org root without testing). 'RCP' sounds like a universal resource guardrail but it is service-gated.","An org can build a tight S3/KMS/Secrets-Manager perimeter against external sharing, but model weights on EBS/EFS, training data in SageMaker, or RDS databases fall outside RCP coverage -- the perimeter has named holes. Teams may assume 'RCP = all resources protected' and leave non-covered services exposed.",Documented,"https://docs.aws.amazon.com/organizations/latest/userguide/orgs_manage_policies_rcps.html ('List of AWS services that support RCPs' enumerates S3, STS, KMS, SQS, Secrets Manager, DynamoDB, ECR, CloudWatch Logs, Cognito, etc.; 'RCPs don't affect resources in the management account'; 'RCPs do not impact the effective permissions of any service-linked role'; 'RCPs do not apply to AWS managed keys')"
